Month,Year,Area,SpeciesName,CommonName,FunctionalGroup,TotalSpeciesWeight,SpeciesBiomass,DEPTH,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,CHLA,TOC,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH
April,1999,Shark,Jordanella floridae,Flagfish,invertivore,0.774572066,0.120279783,2.566666667,1.058666667,0.863666667,0.195,0.947,40.407,2.005333333,38.40166667,0.693,0.100333333,1.762666667,835.3543333,27.06666667,27.43333333,28.43333333,28.4,5.133333333,5.066666667,1.673333333,NA
April,1999,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,1.36399331,0.214101363,2.566666667,1.058666667,0.863666667,0.195,0.947,40.407,2.005333333,38.40166667,0.693,0.100333333,1.762666667,835.3543333,27.06666667,27.43333333,28.43333333,28.4,5.133333333,5.066666667,1.673333333,NA
April,1999,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.255871515,0.04280047,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Lepomis marginatus,Dollar sunfish,invertivore,0.81125086,0.11589298,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Cichlasoma urophthalmus,Mayan cichlid,detrivore,1.31882289,0.18840327,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Ameiurus natalis,Yellow bullhead,invertivore,0.18449795,0.03689959,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Fundulus confluentus,Marsh killifish,invertivore,0.624281048,0.114029878,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,1.584167645,0.272521668,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Lepomis microlophus,Redear sunfish,invertivore,0.088655915,0.01773118,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Heterandria formosa,Least killifish,invertivore,0.727588393,0.119626908,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Lucania goodei,Bluefin killifish,omnivore,1.42561659,0.232839108,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Poecilia latipinna,Sailfin molly,algivore,0.783653825,0.112166185,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Jordanella floridae,Flagfish,invertivore,1.044451033,0.187464078,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,1999,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.423829145,0.06881271,2.083333333,0.410333333,0.269333333,0.141,1.840666667,39.8655,2.250666667,37.61483333,0.430333333,0.016333333,0.4995,755.1771667,37.98333333,37.95,28.18333333,28.21666667,4.933333333,4.9,2.27,NA
April,2000,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.46536228,0.066480323,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Noturus gyrinus,Tadpole madtom,invertivore,0.345778085,0.04939687,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Heterandria formosa,Least killifish,invertivore,0.444028217,0.063432601,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Erimyzon sucetta,Lake chubsucker,invertivore,0.458906166,0.065558024,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.136620173,0.019517168,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Jordanella floridae,Flagfish,invertivore,1.060014898,0.151430702,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,1.075855596,0.153693659,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Cichlasoma urophthalmus,Mayan cichlid,detrivore,1.61623108,0.23089015,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Poecilia latipinna,Sailfin molly,algivore,2.82131658,0.403045227,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Belonesox belizanus,Pike topminnow,piscivore,0.072923375,0.010417625,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Ameiurus natalis,Yellow bullhead,invertivore,0.34449785,0.04921398,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Lucania goodei,Bluefin killifish,omnivore,1.3751601,0.196451444,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Shark,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.188336923,0.026905275,2.566666667,0.557333333,0.505,0.052,0.340333333,34.19966667,0.897666667,33.30233333,0.879333333,0.045333333,2.434666667,1306.944333,14.83333333,15.3,24.5,24.43333333,6.166666667,6.333333333,4.16,NA
April,2000,Taylor,Heterandria formosa,Least killifish,invertivore,0.0318891,0.004621415,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Erimyzon sucetta,Lake chubsucker,invertivore,0.06940273,0.00991468,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Lucania goodei,Bluefin killifish,omnivore,0.629979916,0.093240283,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.354614727,0.053391381,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,0.598242434,0.085463206,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Jordanella floridae,Flagfish,invertivore,0.294652043,0.042093148,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Cichlasoma urophthalmus,Mayan cichlid,detrivore,2.07542618,0.29648945,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Lepomis punctatus,Spotted sunfish,invertivore,0.444630766,0.06351868,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Belonesox belizanus,Pike topminnow,piscivore,0.02065617,0.00295088,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.110707352,0.015909394,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Fundulus confluentus,Marsh killifish,invertivore,0.577509723,0.08250139,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2000,Taylor,Lepomis microlophus,Redear sunfish,invertivore,0.46467768,0.06638253,2.083333333,0.723833333,0.659,0.065166667,0.869833333,29.8065,1.593666667,28.23733333,0.466833333,0.040166667,0.9425,680.4758333,26.28333333,26.73333333,25.55,25.53333333,5.833333333,5.7,2.09,NA
April,2001,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.566561135,0.112877115,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.04234728,0.02198487,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Shark,Heterandria formosa,Least killifish,invertivore,1.00511008,0.14358715,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.03003761,0.03003761,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Shark,Poecilia latipinna,Sailfin molly,algivore,0.16289328,0.02327047,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Shark,Lucania goodei,Bluefin killifish,omnivore,0.753982425,0.159482945,2.566666667,1.138333333,0.964333333,0.174333333,0.539666667,27.843,1.678,26.16533333,0.695,0.044666667,1.478666667,906.3473333,31.2,32.03333333,24.73333333,24.73333333,4.133333333,4,3.476666667,NA
April,2001,Taylor,Jordanella floridae,Flagfish,invertivore,0.675399125,0.21753151,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.109014225,0.029391515,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.261321265,0.08412812,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Fundulus confluentus,Marsh killifish,invertivore,0.97867667,0.286549745,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Cyprinodon variegatus,Sheepshed minnow,omnivore,0.33800099,0.08450025,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Lucania goodei,Bluefin killifish,omnivore,0.833093045,0.247705275,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,0.765032645,0.228793545,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2001,Taylor,Heterandria formosa,Least killifish,invertivore,0.060013405,0.017522355,2.083333333,1.0575,0.831,0.2265,2.179833333,25.78783333,3.237166667,22.551,0.328833333,0.026333333,0.601833333,643.125,33.48333333,33.55,24.86666667,24.83333333,6.166666667,6.2,8.013333333,NA
April,2002,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.366370821,0.052338688,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Lepomis punctatus,Spotted sunfish,invertivore,0.22893372,0.03270482,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Poecilia latipinna,Sailfin molly,algivore,1.47270087,0.210385838,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Lepomis marginatus,Dollar sunfish,invertivore,0.13868428,0.01981204,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Ameiurus natalis,Yellow bullhead,invertivore,0.35737855,0.05105408,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Lucania goodei,Bluefin killifish,omnivore,0.082496095,0.011785158,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Heterandria formosa,Least killifish,invertivore,0.14127951,0.020182788,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.07622503,0.01088929,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Cyprinodon variegatus,Sheepshed minnow,omnivore,0.230874058,0.032982005,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Jordanella floridae,Flagfish,invertivore,6.308753064,0.901250438,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,1.429914404,0.204273487,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Belonesox belizanus,Pike topminnow,piscivore,0.03185529,0.00455076,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Shark,Fundulus confluentus,Marsh killifish,invertivore,1.45873404,0.208390576,2.566666667,0.304333333,0.214,0.090333333,0.723666667,20.16933333,1.027666667,19.14233333,0.571,0.062666667,2.708,975.1806667,17.44,19.65666667,28.45,27.58333333,6.94,6.856666667,2.033333333,NA
April,2002,Taylor,Fundulus confluentus,Marsh killifish,invertivore,1.200044593,0.171434943,2.083333333,0.455,0.3665,0.088333333,0.58,14.7215,1.035166667,13.68683333,0.292166667,0.0725,0.845166667,516.1631667,29.29,29.30666667,25.04,25.015,5.916666667,5.39,7.64,NA
April,2002,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,2.179726042,0.311389433,2.083333333,0.455,0.3665,0.088333333,0.58,14.7215,1.035166667,13.68683333,0.292166667,0.0725,0.845166667,516.1631667,29.29,29.30666667,25.04,25.015,5.916666667,5.39,7.64,NA
April,2002,Taylor,Lepomis punctatus,Spotted sunfish,invertivore,0.82843484,0.11834783,2.083333333,0.455,0.3665,0.088333333,0.58,14.7215,1.035166667,13.68683333,0.292166667,0.0725,0.845166667,516.1631667,29.29,29.30666667,25.04,25.015,5.916666667,5.39,7.64,NA
April,2002,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.172795217,0.02468503,2.083333333,0.455,0.3665,0.088333333,0.58,14.7215,1.035166667,13.68683333,0.292166667,0.0725,0.845166667,516.1631667,29.29,29.30666667,25.04,25.015,5.916666667,5.39,7.64,NA
