Date,Area,SITENAME,NumofThrowTraps,Avg%PlantCover,AvgPlantHeight ,Avg%PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,Comments
1996-04-02,Taylor,Taylor Slough_Site TSD,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Shark,Shark Slough_Site 08A,1,15,38,60,5900,17,
1996-04-03,Shark,Shark Slough_Site 08A,2,30,34,30,3200,15,
1996-04-03,Shark,Shark Slough_Site 08A,3,25,49,40,2400,19,
1996-04-03,Shark,Shark Slough_Site 08A,4,15,31,10,300,21,
1996-04-03,Shark,Shark Slough_Site 08A,5,15,49,20,500,18,
1996-04-03,Shark,Shark Slough_Site 08A,6,10,45,20,400,21,
1996-04-03,Shark,Shark Slough_Site 08A,7,30,38,20,800,19,
1996-04-03,Shark,Shark Slough_Site 08B,1,20,40,40,4200,24,
1996-04-03,Shark,Shark Slough_Site 37B,5,25,51,90,8100,19,
1996-04-03,Shark,Shark Slough_Site 37B,6,15,39,90,5800,21,
1996-04-03,Shark,Shark Slough_Site 37B,7,25,37,75,4900,21,
1996-04-03,Shark,Shark Slough_Site 37C,1,30,51,25,600,22,
1996-04-03,Shark,Shark Slough_Site 37C,2,50,52,20,500,25,
1996-04-03,Shark,Shark Slough_Site 37C,3,90,50,1,50,23,
1996-04-03,Shark,Shark Slough_Site 37C,4,10,28,10,400,23,
1996-04-03,Shark,Shark Slough_Site 37C,5,20,57,20,600,20,
1996-04-03,Shark,Shark Slough_Site 37C,6,60,26,30,800,23,
1996-04-03,Shark,Shark Slough_Site 37C,7,20,38,20,600,21,
1996-04-03,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-03,Taylor,Taylor Slough_Site TSD,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSD,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSD,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-03,Taylor,Taylor Slough_Site TSE,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Shark,Shark Slough_Site 07C,1,15,40,10,500,29,
1996-04-04,Shark,Shark Slough_Site 07C,2,50,69,1,50,23,
1996-04-04,Shark,Shark Slough_Site 07C,3,20,48,10,500,25,
1996-04-04,Shark,Shark Slough_Site 07C,4,25,44,15,1600,27,
1996-04-04,Shark,Shark Slough_Site 07C,5,10,43,15,1400,27,
1996-04-04,Shark,Shark Slough_Site 07C,6,10,34,20,1400,25,
1996-04-04,Shark,Shark Slough_Site 07C,7,30,50,20,1500,23,
1996-04-04,Shark,Shark Slough_Site 08B,2,10,32,40,3000,23,
1996-04-04,Shark,Shark Slough_Site 08B,3,15,42,40,2600,25,
1996-04-04,Shark,Shark Slough_Site 08B,4,10,42,40,3400,24,
1996-04-04,Shark,Shark Slough_Site 08B,5,10,48,50,5000,24,
1996-04-04,Shark,Shark Slough_Site 08B,6,10,42,40,3800,26,
1996-04-04,Shark,Shark Slough_Site 08B,7,10,37,25,3000,24,
1996-04-04,Shark,Shark Slough_Site 08C,1,1,57,5,500,22,
1996-04-04,Shark,Shark Slough_Site 08C,2,1,46,20,2200,23,
1996-04-04,Shark,Shark Slough_Site 08C,3,1,40,30,3500,22,
1996-04-04,Shark,Shark Slough_Site 08C,4,5,44,30,3900,22,
1996-04-04,Shark,Shark Slough_Site 08C,5,10,41,40,4200,26,
1996-04-04,Shark,Shark Slough_Site 08C,6,20,50,80,4400,22,
1996-04-04,Shark,Shark Slough_Site 08C,7,1,22,70,5600,26,
1996-04-04,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-04,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-04,Taylor,Taylor Slough_Site MDE,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Shark,Shark Slough_Site 50C,1,25,21,55,3750,15,
1996-04-08,Shark,Shark Slough_Site 50C,2,45,20,65,5000,16,
1996-04-08,Shark,Shark Slough_Site 50C,3,10,29.5,90,10000,16,
1996-04-08,Shark,Shark Slough_Site 50C,4,35,34,85,5000,14,
1996-04-08,Shark,Shark Slough_Site 50C,5,0,0,15,2000,15,
1996-04-08,Shark,Shark Slough_Site 50C,6,10,20,60,6000,14,
1996-04-08,Shark,Shark Slough_Site 50C,7,0,0,0,250,14,
1996-04-08,Taylor,Taylor Slough_Site TSD,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-08,Taylor,Taylor Slough_Site TSD,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Shark,Shark Slough_Site 50A,1,50,36,75,6000,15,
1996-04-10,Shark,Shark Slough_Site 50A,2,45,55,100,8000,15,
1996-04-10,Shark,Shark Slough_Site 50A,3,25,25,65,6500,15,
1996-04-10,Shark,Shark Slough_Site 50A,4,50,30,70,5000,15,
1996-04-10,Shark,Shark Slough_Site 50A,5,15,30,20,3000,15,
1996-04-10,Shark,Shark Slough_Site 50A,6,20,30,30,4000,10,
1996-04-10,Shark,Shark Slough_Site 50A,7,65,30,90,6000,14,
1996-04-10,Shark,Shark Slough_Site 50B,1,1,20,65,10000,16,
1996-04-10,Shark,Shark Slough_Site 50B,2,45,26,80,9000,15,
1996-04-10,Shark,Shark Slough_Site 50B,3,15,24,45,9000,20,
1996-04-10,Shark,Shark Slough_Site 50B,4,25,70,65,7000,20,
1996-04-10,Shark,Shark Slough_Site 50B,5,10,26,30,4000,16,
1996-04-10,Shark,Shark Slough_Site 50B,6,20,27,98,5000,16,
1996-04-10,Shark,Shark Slough_Site 50B,7,10,24,60,6000,15,
1996-04-10,Taylor,Taylor Slough_Site CPC,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site CPC,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-10,Taylor,Taylor Slough_Site TSE,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-10,Taylor,Taylor Slough_Site TSE,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
1996-04-11,Shark,Shark Slough_Site 06A,1,40,27,25,3000,38,
1996-04-11,Shark,Shark Slough_Site 06A,2,20,24,15,1000,39,
1996-04-11,Shark,Shark Slough_Site 06A,3,5,17,5,1000,42,
1996-04-11,Shark,Shark Slough_Site 06A,4,5,27,20,2300,44,
1996-04-11,Shark,Shark Slough_Site 06A,5,60,30,25,3500,40,
1996-04-11,Shark,Shark Slough_Site 06A,6,30,24,20,1800,38,
1996-04-11,Shark,Shark Slough_Site 06A,7,30,23,75,4000,39,
1996-04-11,Shark,Shark Slough_Site 06B,1,30,18,25,2300,30,
1996-04-11,Shark,Shark Slough_Site 06B,2,40,22,60,4000,40,
1996-04-11,Shark,Shark Slough_Site 06B,3,50,23,30,3000,43,
1996-04-11,Shark,Shark Slough_Site 06B,4,15,22,20,3500,43,
1996-04-11,Shark,Shark Slough_Site 06B,5,35,28,15,2500,42,
1996-04-11,Shark,Shark Slough_Site 06B,6,60,22,40,2200,43,
1996-04-11,Shark,Shark Slough_Site 06B,7,65,28,20,3000,35,
1996-04-11,Taylor,Taylor Slough_Site MDA,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDA,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-11,Taylor,Taylor Slough_Site MDB,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Shark,Shark Slough_Site 06C,1,50,26,65,3000,35,
1996-04-12,Shark,Shark Slough_Site 06C,2,70,30,75,4000,35,
1996-04-12,Shark,Shark Slough_Site 06C,3,25,20,30,3000,35,
1996-04-12,Shark,Shark Slough_Site 06C,4,25,25,40,2000,36,
1996-04-12,Shark,Shark Slough_Site 06C,5,35,16,20,1000,35,
1996-04-12,Shark,Shark Slough_Site 06C,6,20,30,4,0,40,
1996-04-12,Shark,Shark Slough_Site 06C,7,20,30,10,2100,40,
1996-04-12,Taylor,Taylor Slough_Site MDC,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-12,Taylor,Taylor Slough_Site MDC,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Shark,Shark Slough_Site 23A,1,35,20,35,2000,19,
1996-04-18,Shark,Shark Slough_Site 23A,2,10,25,80,5000,17,
1996-04-18,Shark,Shark Slough_Site 23A,3,10,19,30,2300,24,
1996-04-18,Shark,Shark Slough_Site 23A,4,15,20,25,1900,35,
1996-04-18,Shark,Shark Slough_Site 23A,5,30,28,40,1800,29,
1996-04-18,Shark,Shark Slough_Site 23A,6,65,32,40,2200,27,
1996-04-18,Shark,Shark Slough_Site 23A,7,40,30,80,2300,25,
1996-04-18,Shark,Shark Slough_Site 23B,1,10,20,65,4000,28,
1996-04-18,Shark,Shark Slough_Site 23B,2,5,25,25,2300,16,
1996-04-18,Shark,Shark Slough_Site 23B,3,30,40,85,7000,17,
1996-04-18,Shark,Shark Slough_Site 23B,4,5,25,35,2500,40,
1996-04-18,Shark,Shark Slough_Site 23B,5,5,26,30,3000,29,
1996-04-18,Shark,Shark Slough_Site 23B,6,25,19,50,4000,27,
1996-04-18,Shark,Shark Slough_Site 23B,7,5,15,20,2500,17,
1996-04-18,Shark,Shark Slough_Site 23B,1,4,30,70,3000,35,
1996-04-18,Shark,Shark Slough_Site 23B,2,15,26,40,3000,38,
1996-04-18,Shark,Shark Slough_Site 23B,3,40,29,60,5000,39,
1996-04-18,Shark,Shark Slough_Site 23B,4,5,29,45,3000,39,
1996-04-18,Shark,Shark Slough_Site 23B,5,20,35,40,5000,29,
1996-04-18,Shark,Shark Slough_Site 23B,6,40,22,65,6000,34,
1996-04-18,Shark,Shark Slough_Site 23B,7,10,29,65,4500,32,
1996-04-18,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site MDE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-04-18,Taylor,Taylor Slough_Site TSB,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site CPB,1,10,29,50,2800,19,
1996-05-16,Taylor,Taylor Slough_Site CPB,2,10,36,60,3600,19,
1996-05-16,Taylor,Taylor Slough_Site CPB,3,10,28,25,3400,20,
1996-05-16,Taylor,Taylor Slough_Site CPB,4,5,27,30,2600,18,
1996-05-16,Taylor,Taylor Slough_Site CPB,5,10,38,25,2500,19,
1996-05-16,Taylor,Taylor Slough_Site CPB,6,5,31,70,6000,19,
1996-05-16,Taylor,Taylor Slough_Site CPB,7,5,29,65,5000,17,
1996-05-16,Taylor,Taylor Slough_Site TSD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-16,Taylor,Taylor Slough_Site TSD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Shark,Shark Slough_Site 06A,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site CPA,1,10,35,90,5200,15,
1996-05-17,Taylor,Taylor Slough_Site CPA,2,5,31,35,2400,21,
1996-05-17,Taylor,Taylor Slough_Site CPA,3,10,35,20,1100,19,
1996-05-17,Taylor,Taylor Slough_Site CPA,4,5,22,10,1700,22,
1996-05-17,Taylor,Taylor Slough_Site CPA,5,15,39,10,1600,17,
1996-05-17,Taylor,Taylor Slough_Site CPA,6,25,31,10,2000,20,
1996-05-17,Taylor,Taylor Slough_Site CPA,7,10,26,1,200,19,
1996-05-17,Taylor,Taylor Slough_Site CPC,1,15,30,5,400,21,
1996-05-17,Taylor,Taylor Slough_Site CPC,2,20,32,15,1500,18,
1996-05-17,Taylor,Taylor Slough_Site CPC,3,50,36,50,2200,16,
1996-05-17,Taylor,Taylor Slough_Site CPC,4,65,32,75,3000,16,
1996-05-17,Taylor,Taylor Slough_Site CPC,5,10,30,50,2200,19,
1996-05-17,Taylor,Taylor Slough_Site CPC,6,60,39,80,4400,15,
1996-05-17,Taylor,Taylor Slough_Site CPC,7,20,34,75,4800,15,
1996-05-17,Taylor,Taylor Slough_Site TSE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-05-17,Taylor,Taylor Slough_Site TSE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06B,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 06C,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Shark,Shark Slough_Site 37A,1,90,21,0,0,31,
1996-07-01,Shark,Shark Slough_Site 37A,2,60,27,10,1600,38,
1996-07-01,Shark,Shark Slough_Site 37A,3,80,31,0,0,32,
1996-07-01,Shark,Shark Slough_Site 37A,4,70,30,0,0,38,
1996-07-01,Shark,Shark Slough_Site 37A,5,80,29,0,0,37,
1996-07-01,Shark,Shark Slough_Site 37A,6,75,34,0,0,32,
1996-07-01,Shark,Shark Slough_Site 37A,7,65,30,0,0,37,
1996-07-01,Shark,Shark Slough_Site 37B,1,15,25,10,800,38,
1996-07-01,Shark,Shark Slough_Site 37B,2,30,36,5,800,33,
1996-07-01,Shark,Shark Slough_Site 37B,3,35,25,5,850,36,
1996-07-01,Shark,Shark Slough_Site 37B,4,20,28,10,1400,34,
1996-07-01,Shark,Shark Slough_Site 37B,5,20,30,10,1600,35,
1996-07-01,Shark,Shark Slough_Site 37B,6,50,29,0,0,30,
1996-07-01,Shark,Shark Slough_Site 37B,7,10,25,10,1000,36,
1996-07-01,Shark,Shark Slough_Site 37C,1,60,36,1,150,40,
1996-07-01,Shark,Shark Slough_Site 37C,2,50,30,1,100,28,
1996-07-01,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-01,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Shark,Shark Slough_Site 07A,1,10,27,60,1200,46,
1996-07-02,Shark,Shark Slough_Site 07A,2,10,23,40,3200,47,
1996-07-02,Shark,Shark Slough_Site 07A,3,10,32,20,1400,50,
1996-07-02,Shark,Shark Slough_Site 07A,4,5,21,45,3400,49,
1996-07-02,Shark,Shark Slough_Site 07A,5,20,30,50,3800,43,
1996-07-02,Shark,Shark Slough_Site 07A,6,20,25,40,3000,46,
1996-07-02,Shark,Shark Slough_Site 07A,7,15,26,60,5000,45,
1996-07-02,Shark,Shark Slough_Site 07B,1,30,27,40,2300,45,
1996-07-02,Shark,Shark Slough_Site 07B,2,20,32,40,3000,48,
1996-07-02,Shark,Shark Slough_Site 07B,3,20,28,40,3200,42,
1996-07-02,Shark,Shark Slough_Site 07B,4,20,48,40,1400,44,
1996-07-02,Shark,Shark Slough_Site 07B,5,20,38,20,1600,43,
1996-07-02,Shark,Shark Slough_Site 07B,6,15,26,30,3200,40,
1996-07-02,Shark,Shark Slough_Site 07B,7,15,28,30,3300,45,
1996-07-02,Shark,Shark Slough_Site 37C,3,25,30,1,100,38,
1996-07-02,Shark,Shark Slough_Site 37C,4,50,34,1,200,34,
1996-07-02,Shark,Shark Slough_Site 37C,5,45,28,1,100,30,
1996-07-02,Shark,Shark Slough_Site 37C,6,30,35,5,200,36,
1996-07-02,Shark,Shark Slough_Site 37C,7,40,46,20,1000,36,
1996-07-02,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-07-02,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,NODATA
