"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","FPO","SITENAME","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"168","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.23164817,7,0.0330926
"169","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.44987362,7,0.06426766
"170","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 23A","23A",0.04628337,5,0.00925667
"171","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 07A","07A",0.06256615,7,0.00893802
"172","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37C","37C",1.00206028,7,0.14315147
"173","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.00584429,7,0.0008349
"174","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 07A","07A",0.06133607,7,0.0087623
"175","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.02919501,7,0.00417072
"176","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37A","37A ",0.09737178,7,0.01391025
"177","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.24788602,7,0.03541229
"178","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 07A","07A",0.00857168,7,0.00122453
"179","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37A","37A",0.46017549,7,0.06573936
"180","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.04326995,5,0.00865399
"181","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.05813169,7,0.00830453
"182","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.22645695,7,0.03235099
"183","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",1.16037958,7,0.16576851
"184","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.01506128,7,0.00215161
"185","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.5440991,5,0.10881982
"186","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-04-01","April",2001,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.07149524,4,0.01787381
"187","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.06601837,7,0.0094312
"188","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37A","37A",0.31544367,7,0.04506338
"189","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-02-01","February",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.1239261,5,0.02478522
"190","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.12368611,7,0.01766944
"191","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.02218076,7,0.00316868
"192","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23B","23B",0.00725841,7,0.00103692
"193","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.08055623,7,0.01150803
"194","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.10919375,7,0.01559911
"195","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.39457082,7,0.05636726
"196","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23A","23A",0.05402351,7,0.00771764
"197","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.09414404,7,0.01344915
"198","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.10232308,7,0.01461758
"199","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06A","06A",0.00736008,7,0.00105144
"200","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37C","37C",0.04065156,7,0.00580737
"201","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.16872264,7,0.02410323
"202","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.02220637,7,0.00317234
"203","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06C","06C",0.13008535,7,0.01858362
"204","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.00470304,7,0.00067186
"205","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.04431647,7,0.00633092
"206","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 23C","23C",0.0434711,5,0.00869422
"207","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.38246974,7,0.05463853
"208","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 23C","23C",0.08065012,7,0.01152145
"209","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.0112478,7,0.00160683
"210","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.12339705,1,0.12339705
"211","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 23B","23B",0.03733904,7,0.00533415
"212","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.29504505,7,0.04214929
"213","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.14883144,7,0.02126163
"214","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.29146644,7,0.04163806
"215","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37C","37C",0.03165221,7,0.00452174
"216","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 23C","23C",0.14789871,7,0.02112839
"217","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.40258855,7,0.05751265
"218","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.02901475,7,0.00414496
"219","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 07A","07A",0.04174843,7,0.00596406
"220","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.14359691,7,0.02051384
"221","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.04026825,7,0.00575261
"222","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23C","23C",0.03079146,7,0.00439878
"223","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.1568724,7,0.02241034
"224","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.06844678,7,0.00977811
"225","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.17703181,7,0.02529026
"226","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.37835481,7,0.05405069
"227","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07B","07B",0.18813172,7,0.02687596
"228","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.04428561,7,0.00632652
"229","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 37A","37A",0.48591261,7,0.06941609
"230","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.18191481,7,0.02598783
"231","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.58324302,7,0.08332043
"232","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.61283903,7,0.08754843
"233","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.48935412,7,0.06990773
"234","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.01295671,7,0.00185096
"235","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 08C","08C",0.16321203,7,0.023316
"236","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",1.3295188,7,0.18993126
"237","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 07B","07B",0.03087782,7,0.00441112
"238","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.17592413,7,0.02513202
"239","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 23C","23C",0.17096584,7,0.02442369
"240","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.01969612,7,0.00281373
"241","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.27647055,7,0.03949579
"242","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.08141155,7,0.01163022
"243","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.07014982,7,0.0100214
"244","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.10564251,5,0.0211285
"245","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.14340973,7,0.0204871
"246","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",1.21393763,7,0.17341966
"247","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.03723751,7,0.00531964
"248","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.04280301,7,0.00611472
"249","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.2655589,7,0.03793699
"250","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06B","06B",0.02298607,7,0.00328372
"251","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 06A","06A",0.01741983,7,0.00248855
"252","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 08B","08B",0.09139438,7,0.01305634
"253","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07A","07A",0.03553082,7,0.00507583
"254","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.39561816,5,0.07912363
"255","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.06701247,7,0.00957321
"256","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.07622503,5,0.01088929
"257","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.03667587,5,0.00733517
"258","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-04-01","April",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.08852285,5,0.01770457
"259","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.25506401,7,0.03643772
"260","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 23C","23C",0.17888306,7,0.02555472
"261","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.12346764,7,0.01763823
"262","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07C","07C",0.03037883,7,0.00433983
"263","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37B","37B ",0.16776823,7,0.02396689
"264","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 37A","37A",0.02803813,7,0.00400545
"265","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 07A","07A",0.03100516,7,0.00442931
"266","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 07B","07B",0.09459761,7,0.01351394
"267","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 23A","23A",0.29575417,7,0.0422506
"268","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.04685611,7,0.00669373
"269","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-02-01","February",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.11782975,5,0.02356595
"270","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.02159265,7,0.00308466
"271","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.14935062,7,0.0213358
"272","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37B","37B",0.02833343,7,0.00404763
"273","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.046542,7,0.00664886
"274","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.0522786,7,0.00746837
"275","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.17796836,7,0.02542405
"276","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSB","TSB",1.03259266,7,0.14751324
"277","Elassoma evergladei","Everglades pygmy sunfish","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 23C","23C",0.03132756,7,0.00447537
